,0
10,"[김모 씨/아파트 입주민 : 세탁기를 돌렸는데 물이 안 빠져가지고 물난리가 났죠. 내려가 보니까 (아래층에도) 물이 새고 있더라고요.]입주 전부터 각종 하자로 주민들의 민원이 쏟아지는 아파트입니다.손으로 벽을 누르면 푹푹 들어가고, 창문을 닫으면 창틀이 떠버립니다.난간을 잇는 부분은 용접이 제대로 안 돼서, 안전 펜스도 심하게 흔들립니다.이런 아파트 하자 문제로 지난해 국토교통부에 접수된 신고만 4000여 건이 넘는다고 하는데요.현재는 하자를 발견해도 일단 입주한 뒤에 건설사와 합의해야 수리를 받을 수 있습니다.[아파트 입주민 : (입주 거부 시) 집에 대한 이자나 부담 자체는 입주민에게 돌아오거든요. 어쩔 수 없이 다 입주를 하고 있는 상황같아요. 완벽하게 수리가 안 돼 있으면 입주를 하지 않든가…]이런 하자 분쟁이 늘자, 정부가 규정을 바꿨습니다.내년 1월부터는 새 아파트에서 하자가 생기면 건설사는 입주민이 이사하기 일주일 전까지 문제를 해결해야 하는데요.입주자가 집을 미리 점검할 수 있는 시간도 현재는 하루뿐이지만, 내년부터는 이틀 이상으로 늘렸습니다.이를 어기면 건설사는 과태료를 내야 합니다.점검 결과 부실시공이 확인되면 정부가 건설사에 보수와 보강을 명령할 수도 있습니다.백다혜 기자 (baek"
11," [건설사들 일반분양 미정시 공사중단 가능 통보… 조합 ""분양가상한제 수용의견 있어, 2023년 8월 준공에 최선""]서울 강동구 둔촌주공아파트 단지 재건축 공사 모습/사진= 뉴시스단군 이래 최대 재건축이라는 서울 강동구 둔촌동 '둔촌주공아파트' 재건축정비사업조합이 건설사들로부터 '공사 중단 가능' 통보를 받았다. 조합은 유감을 표하며 2023년 8월 준공할 수 있도록 최선을 다하겠다는 입장문을 발표했다.둔촌주공 조합은 24일 둔촌주공 재건축 시공사업단(현대건설, 현대산업개발, 대우건설, 롯데건설)으로부터 ""일반분양 일정이 확정되지 않을 경우 부득이 공사를 중단할 수밖에 없다""는 공문을 받았다고 밝혔다.이는 조합이 전날 재건축 시공사업단에 공문을 보내 최근 조합원들의 우려 및 사업 추진에 대한 의견을 물어온 데 따른 것이다.조합은 주택도시보증공사(HUG) 고분양가 심사기준에 따른 일반분양가가 당초 계획했던 3.3㎡당 3550만원에 크게 못 미쳐 다음 달 9일 예정된 총회가 무산되거나 부결될 경우에 대비하기 위해 사업단에 공문을 보냈다고 설명했다.조합은 ""사전 협의 없이 공사 중단 가능성을 통보한 시공 사업단에 유감을 표한다""며 ""공사 중단이라는 최악의 사태가 벌어지지 않도록 사업단과 협의에 들어갈 것""이라는 입장을 표명했다.또 다음 달 29일부터 시행 예정인 민간택지 내 분양가 상한제를 수용할 의사가 있고, 2023년 8월 예정대로 준공될 수 있도록 하겠다고 강조했다.조합 관계자는 ""지난 2월에 착공에 들어간 시점에서 공사가 중단될 경우 그 피해를 조합과 조합원들이 감당하기 어렵다""며 ""조합원들에게도 분양가 상한제의 불확실성과 공사 중단 위험 등에 대해 적극적으로 홍보해 사업이 차질을 빚지 않도록 최선을 다 할 예정""이라고 말했다.둔촌주공 시공사업단이 조합에 보낸 공문/사진= 둔촌주공 재건축 조합박미주 기자"
12,   
13,21일 삼성동 코엑스 한남3구역 시공자 선정 임시총회장 앞에 참석자들이 줄 서 있다. 2020.6.21   
14,"정부가 논란을 부른 건설공사 부실벌점 제도 강화방안의 뼈대는 유지하되 안전관리 상태가 좋은 건설사는 벌점을 줄일 수 있게 해주는 인센티브 안을 마련했다.    국토교통부는 부실벌점 산정방식을 개편하는 내용의 '건설기술진흥법' 시행령 개정안을 재입법예고했다고 19일 밝혔다.건설현장[연합뉴스TV 제공]    부실벌점은 건설사의 사업관리나 설계, 용역 과정에서 부실공사가 발생하거나 발생할 우려가 있는 경우 부과된다. 이 점수가 쌓이면 사업상 불이익을 받는다.    국토부가 1월 입법예고한 개정안은 부실벌점 산정 방식을 현행 평균(현장별 총 벌점을 현장 개수로 나누는 것) 방식에서 합산 방식으로 바꾸는 내용을 골자로 한다.    공동도급(컨소시엄)의 벌점을 기존 출자 비율에 따른 개별 부과에서 컨소시엄 대표사에 일괄 부과하는 방식으로 변경하는 내용도 포함돼 있었다.    종전에는 사업장이 많으면 벌점 평균이 낮아져 유리했지만, 개정안대로면 사업장이 많은 대형 건설사일수록 불리해지는 것이다.    건설사들은 누적 벌점으로 아파트 선분양 제한 등 불이익을 받을 수도 있다며 강하게 반발했다.    이에 국토부가 건설업계와 시행령 개정안 내용을 논의해 수정안을 마련한 것이다.    우선 국토부는 벌점 부과 방식을 평균에서 합산으로 전환하는 개편안 골격은 유지하면서도 인센티브를 도입해 건설 현장이 많은 대형 건설사가 안전수칙을 잘 지킨다면 과도한 벌점을 받는 일이 없도록 했다.    이를 위해 반기 동안 사망사고를 내지 않은 건설사에는 다음 반기에 측정된 부실벌점의 20%를 경감해 주기로 했다. 반기별로 연속해서 사망사고가 없으면 경감률이 계속 올라가 4반기에는 경감률이 59%에 이르게 된다.    반기별 10회 이상의 점검을 받은 건설사에 대해선 반기별 '관리우수 비율', 즉 점검받은 현장 수 대비 벌점을 받지 않은 현장의 비율에 따라 벌점을 경감해준다.    관리우수 비율이 95% 이상이면 1점, 90∼95%는 0.5점, 80∼90%는 0.2점을 덜어준다.    이는 벌점 부과가 합산 방식으로 전환되면 건설 현장이 많은 건설사가 불리해지는 점을 고려해, 건설사가 안전관리를 잘한다면 점검받은 건설현장 수에 비례해 벌점을 줄일 수 있게 한 것이다.    컨소시엄 대표사에만 벌점을 부과하는 방식으로 바꾸는 내용은 재입법예고 안에서 아예 빠졌다.    이와 함께 개정안은 구조물의 중요도나 부실의 정도에 따라 벌점을 체계화하고 형사처벌 등 중복제재 조항이 있는 경우 벌점 기준을 삭제하는 등 벌점 측정기준도 조정했다.    발주청 등이 벌점을 부과할 때 건설사가 외부위원으로 구성된 '벌점심의위원회'에 벌점이 정당하게 부과됐는지 심의하도록 요구할 수 있게 하는 절차도 마련됐다.    시행령 개정안은 준비 기간을 거쳐 2023년 1월 시행된다.    국토부 관계자는 ""건설업계와 협의해 건설사에 과도하게 벌점이 부과되지 않도록 개정안을 수정해 재입법예고했다""고 말했다.   "
15,박진영 기자 
16,"국토부, 법령 개정…대형 건설사 불이익 논란 봉합부산 동래 온천동 한 공사장 펌프카 전도사고 현장(4월 21일 부산일보DB) 정부가 논란을 부른 건설공사 부실벌점 제도 강화 방안의 뼈대는 유지하되 안전관리 상태가 좋은 건설사는 벌점을 줄일 수 있게 해주는 인센티브 안을 마련했다.국토교통부는 부실벌점 산정 방식을 개편하는 내용의 '건설기술진흥법' 시행령 개정안을 재입법예고했다고 19일 밝혔다.부실벌점은 건설사의 사업관리나 설계, 용역 과정에서 부실공사가 발생하거나 발생할 우려가 있는 경우 부과된다. 이 점수가 쌓이면 사업상 불이익을 받는다.국토부가 1월 입법예고한 개정안은 부실벌점 산정 방식을 현행 평균(현장별 총 벌점을 현장 개수로 나누는 것) 방식에서 합산 방식으로 바꾸는 내용을 골자로 한다공동도급(컨소시엄)의 벌점을 기존 출자 비율에 따른 개별 부과에서 컨소시엄 대표사에 일괄 부과하는 방식으로 변경하는 내용도 포함돼 있었다.종전에는 사업장이 많으면 벌점 평균이 낮아져 유리했지만, 개정안대로면 사업장이 많은 대형 건설사일수록 불리해지는 것이다.건설사들은 누적 벌점으로 아파트 선분양 제한 등 불이익을 받을 수도 있다며 강하게 반발했다.이에 국토부가 건설업계와 시행령 개정안 내용을 논의해 수정안을 마련한 것이다.우선, 국토부는 벌점 부과 방식을 평균에서 합산으로 전환하는 개편안 골격은 유지하면서도 인센티브를 도입해 건설 현장이 많은 대형 건설사가 안전수칙을 잘 지킨다면 과도한 벌점을 받는 일이 없도록 했다.이를 위해 반기 동안 사망사고를 내지 않은 건설사에는 다음 반기에 측정된 부실벌점의 20%를 경감해 주기로 했다. 반기별로 연속해서 사망사고가 없으면 경감률이 계속 올라가 4반기에는 경감률이 59%에 이르게 된다.반기별 10회 이상의 점검을 받은 건설사에 대해선 반기별 '관리우수 비율', 즉 점검받은 현장 수 대비 벌점을 받지 않은 현장의 비율에 따라 벌점을 경감해준다.관리우수 비율이 95% 이상이면 1점, 90∼95%는 0.5점, 80∼90%는 0.2점을 덜어준다.이는 벌점 부과가 합산 방식으로 전환되면 건설 현장이 많은 건설사가 불리해지는 점을 고려해, 건설사가 안전관리를 잘한다면 점검받은 건설현장 수에 비례해 벌점을 줄일 수 있게 한 것이다.컨소시엄 대표사에만 벌점을 부과하는 방식으로 바꾸는 내용은 재입법예고 안에서 아예 빠졌다.이와 함께 개정안은 구조물의 중요도나 부실의 정도에 따라 벌점을 체계화하고 형사처벌 등 중복제재 조항이 있는 경우 벌점 기준을 삭제하는 등 벌점 측정기준도 조정했다.발주청 등이 벌점을 부과할 때 건설사가 외부위원으로 구성된 '벌점심의위원회'에 벌점이 정당하게 부과됐는지 심의하도록 요구할 수 있게 하는 절차도 마련됐다.시행령 개정안은 준비 기간을 거쳐 2023년 1월 시행된다.국토부 관계자는 ""건설업계와 협의해 건설사에 과도하게 벌점이 부과되지 않도록 개정안을 수정해 재입법예고했다""고 말했다.송현수 기자"
17,"국토부, 건설기술진흥법 시행령 개정안 재입법예고합산 방식 유지하되, 인센티브 부여정부가 논란을 부른 건설공사 부실벌점 제도 강화방안의 뼈대는 유지하되 안전관리가 잘되는 건설사는 벌점을 줄일 수 있게 할 방침이다.국토교통부는 부실벌점 산정방식을 개편하는 내용의 ‘건설기술진흥법’ 시행령 개정안을 재입법 예고했다고 19일 밝혔다. 부실벌점은 건설사의 사업관리나 설계, 용역 과정에서 부실공사가 발생하거나 발생할 우려가 있는 경우 부과된다. 이 점수가 쌓이면 사업상 불이익을 받는다.국토부가 1월 입법예고한 개정안은 부실벌점 산정 방식을 현행 평균(현장별 총 벌점을 현장 개수로 나누는 것) 방식에서 합산 방식으로 바꾸는 내용이 핵심이다. 공동도급(컨소시엄)의 벌점을 기존 출자 비율에 따른 개별 부과에서 컨소시엄 대표사에 일괄 부과하는 방식으로의 변경도 포함됐었다. 종전에는 사업장이 많으면 벌점 평균이 낮아져 유리했지만, 개정안은 사업장이 많은 대형 건설사가 불리하도록 변경됐다. 건설사들은 누적 벌점으로 아파트 선분양 제한 등 불이익을 받을 수도 있어 개정안에 강하게 반대했다.국토부는 이를 반영, 건설업계와 시행령 개정안 내용을 논의해 수정안을 마련한 것이다. 우선 국토부는 벌점 부과 방식을 평균에서 합산으로 전환하는 개편안 골격은 유지하면서도 인센티브를 도입해 건설 현장이 많은 대형 건설사가 안전수칙을 잘 지킨다면 과도한 벌점을 받는 일이 없도록 했다. 이를 위해 반기 동안 사망사고를 내지 않은 건설사에는 다음 반기에 측정된 부실벌점의 20%를 경감해 주기로 했다. 반기별로 연속해서 사망사고가 없으면 경감률이 계속 올라가 4반기에는 경감률이 59%에 이르게 된다. 반기별 10회 이상의 점검을 받은 건설사에 대해선 반기별 ‘관리우수 비율’, 즉 점검받은 현장 수 대비 벌점을 받지 않은 현장의 비율에 따라 벌점을 경감해준다. 관리우수 비율이 95% 이상이면 1점, 90∼95%는 0.5점, 80∼90%는 0.2점을 덜어준다. 이는 벌점 부과가 합산 방식으로 전환되면 건설 현장이 많은 건설사가 불리해지는 점을 고려해, 건설사가 안전관리를 잘한다면 점검받은 건설현장 수에 비례해 벌점을 줄일 수 있게 했다. 시행령 개정안은 준비 기간을 거쳐 2023년 1월 시행된다. 박정민 기자"
18,"대학 기숙사 공사대금으로 받은 돈을 다른 건설공사에 사용한 건설업체 대표에게 실형이 선고됐다.울산지법 형사12부(김관구 부장판사)는 특정경제범죄가중처벌 등에 관한 법률상 사기 혐의로 재판에 넘겨진 A씨(61)에게 징역 1년 6개월을 선고했다고 22일 밝혔다.건설업체 대표인 A씨는 2018년 10월 한 대학교 기숙사 건물 신축공사를 도급받은 뒤 건설공제조합 울산지점에 ""선급금 보증서를 발급해 주면 그 돈을 기숙사 신축 공사에 사용하겠다""고 보증을 신청해 8억6000만원 상당의 보증서를 발급받았다.A씨는 이 보증서를 대학측에 제출해 같은 금액의 공사비를 받은 뒤 대부분을 다른 공사 비용으로 사용했다.그는 재판에서 ""돈을 가로챌 의사가 없었다""며 사기가 아니라고 주장했지만, 재판부는 ""피고인은 신청 당시부터 선급금을 기숙사 공사에 사용할 의사는 없었던 것으로 보인다""며 받아들이지 않았다.재판부는 이어 ""피고인이 선급금을 사적으로 유용한 것으로 보이지는 않지만 가로챈 돈이 거액임에도 피해 보상이 이뤄지지 않은 점 등을 고려했다""고 양형 이유를 밝혔다"
19,"중소업체와 컨소시엄 구성 민간참여 사업 잇달아 입찰한국토지주택공사(LH)와 지방자치단체 공기업이 발주하는 공공주택 사업 수주전에 대형건설사들까지 가세해 치열한 일감 확보 경쟁이 벌어지고 있다.23일 주택건설업계에 따르면 LH가 올해 첫 공모를 시행한 민간 참여 공공주택건설사업인 ‘위례 A2-6블록·여주역세권 3블록 통합형’ 등에는 대형건설사들이 중소·중견 건설사들과 컨소시엄을 구성해 입찰에 참여하고 있는 것으로 나타났다.위례 A2-6블록·여주역세권 3블록 통합형 사업에는 현대건설과 GS건설이 참여해 수주 경쟁을 벌이고 있다. 위례 A2-6블록에는 공동주택 800가구, 여주역세권 3블록에는 705가구를 짓는 사업이다. 현대건설은 신동아건설·유탑엔지니어링 건축사사무소 등 컨소시엄을 꾸렸고, GS건설은 계룡건설산업·태영건설·신성건설과 한 팀을 구성했다.경기 ‘의왕 고천 A2 블록(863가구)·화성 동탄 A53 블록 통합형(750가구)’ 사업에는 대림산업과 제일건설이 2파전 양상을 보이고 있다. 대림산업은 금호산업·동부건설·정우건설 등과 컨소시엄을 구성했고, 제일건설은 이수건설·대창건설·성지건설 등과 컨소시엄을 결성했다. 업계 관계자는 “오는 6월 말에 민간사업자 공모를 시행하는 서울 강서구청 옆 강서지구와 인천 영종 A40 블록도 중대형 건설사들이 수주 경쟁을 준비하고 있다”고 말했다. 강서지구는 LH가 국방부로부터 매입해 전용면적 60㎡ 이하 공공분양아파트와 신혼희망타운 499가구로 조성할 예정이다. 강서지구는 금호산업과 GS건설 등이 참여를 저울질하고 있다. 인천 영종 A40 블록은 한신공영, 이수건설, 신동아건설, 금호산업 등이 참여를 검토하고 있다. 이곳에는 전용면적 60∼85㎡ 공공분양아파트 860가구가 들어설 예정이다. 경기도시공사가 입찰하는 화성 동탄2, 남양주 다산신도시 민간참여 공공주택건설사업에는 대림산업, 대우건설, 극동건설의 수주가 유력시되고 있다. 김순환 기자"
