,0
11,"CU는 비행기 안에서 기내식을 먹는 것 같은 느낌을 주는 도시락 3종을 이달 30일 출시한다고 29일 밝혔다.    CU는 신종 코로나바이러스 감염증(코로나19)으로 해외여행이 어려워지면서 여름휴가를 집에서 보내는 '집콕족'과 '랜선 여행족'을 겨냥해 상품을 선보였다고 설명했다.    CU는 비행기에서 먹는 분위기를 내기 위해 상품명도 승무원에게 식사를 부탁할 때 쓰는 영어인 '플리즈'(Plz)를 넣어 '포크 플리즈', '치킨 플리즈', '비프 플리즈'로 만들었다.     고객이 취향에 맞게 고를 수 있도록 돼지고기와 닭고기, 소고기로 제품을 다양화했다.    아울러 은박 용기에 음식들이 하나로 담겨 나오는 기내식을 따라 해 용기도 플라스틱이 아닌 알루미늄을 사용했다.    BGF리테일 관계자는 ""올해 전 세계적으로 번진 코로나19로 해외여행을 가지 못하는 고객의 아쉬움을 조금이나마 달래주고자 상품을 기획했다""라고 밝혔다.[CU 제공. 재판매 및 DB 금지]   "
12,"CU는 항공 기내식을 콘셉트로 기획한 '기내식 도시락 시리즈'를 출시한다고 29일 밝혔다.상품명은 실제 비행기에서 승무원에게 기내식을 주문하는 느낌을 살리기 위해 영어로 정중한 부탁을 뜻하는 플리즈(please)를 붙여 포크 플리즈(Pork Plz / 4,300원), 치킨 플리즈(Chicken Plz / 4,300원), 비프 플리즈(Beef Plz / 4,000원)로 정했다.김준휘 BGF리테일 간편식품팀 MD는 ""올해 전 세계적으로 번진 코로나19 사태로 인해 해외여행을 가지 못하는 고객들의 아쉬움을 조금이나마 달래주고자 기내식 도시락을 기획했다.""라고 말했다.박승완기자"
13,"편의점 CU, ‘기내식 도시락 시리즈’ 출시편의점 CU는 오는 30일 비행기 기내식 콘셉트의 도시락 '기내식 도시락 시리즈' 3종을 출시한다고 29일 밝혔다.사진=BGF리테일 제공편의점 CU는 오는 30일 비행기 기내식 콘셉트의 도시락 '기내식 도시락 시리즈' 3종을 출시한다고 29일 밝혔다.CU는 신종 코로나바이러스 감염증(코로나19)으로 해외여행이 어려워지면서 여름휴가를 집에서 보내는 '집콕족'과 '랜선 여행족'을 겨냥해 기내식 도시락을 기획했다.고객 취향에 따라 고를 수 있도록 돼지고기, 닭고기, 소고기로 제품을 구성했다.상품명도 비행기 내 기내식 주문 분위기를 내기 위해 '플리즈'를 넣어 '포크 플리즈', '치킨 플리즈', '비프 플리즈'로 지었다.은박 용기에 음식들이 하나로 담겨 나오는 기내식 감성을 담아내기 위해 알루미늄 용기를 사용했다.김준휘 BGF리테일 간편식품팀 상품기획자(MD)는 ""올해 전 세계적으로 번진 코로나19로 해외여행을 가지 못하는 고객의 아쉬움을 조금이나마 달래주고자 기내식 도시락을 기획했다""고 말했다. 오정민 한경닷컴 기자"
14,"지마켓, 상반기 여행 수요 분석(지디넷코리아=안희정  기자)지마켓이 올 상반기 여행 상품 판매량을 작년 동기와 비교 분석한 결과, 해외여행 상품은 75% 감소한 반면 국내 숙박 예약 판매량은 10% 증가한 것으로 나타났다고 29일 밝혔다.작년 상반기는 해외 관광도시 및 국내 특급호텔이 인기를 끌었다. 당시 인기 해외여행지는 오사카, 다낭, 후쿠오카 순으로, 비교적 가까운 거리의 관광지가 주를 이뤘다. 올해는 이례적으로 해외에서 국내로 복귀하는 인천행 항공 판매량이 1위를 기록했다.또한, 올해는 국내 독채 펜션 및 캠핑 등 사회적거리를 두면서 힐링 할 수 있는 여행지가 단연 인기다. 상반기 펜션/캠핑 판매량은 작년 대비 53%가 증가해 전체 여행 상품 중 가장 큰 신장세를 보였다. 국내 호텔/레지던스 역시 10% 증가했다.지마켓여름 휴가 기간이 다가오는 최근 한달(5/26~6/25) 동안 국내 펜션/캠핑장의 판매량을 살펴보면 전년 동기 대비 36% 증가했다. 지역별로는 경기(62%↑), 전라(44%↑), 충청(37%↑), 제주(28%↑) 순으로 인기를 끌었다. 같은 기간 국내 호텔/레지던스 판매량도 27% 신장했다. 특히 제주(57%↑), 충청도(44%↑), 강원도(42%↑), 전라도(13%↑) 등 비교적 코로나19 확진자 발생 건수가 적은 지역일수록 선호도가 높았다.이러한 수요를 반영해 지마켓은 ‘국내 독채펜션·풀빌라’ 상시기획전을 진행한다. 지마켓 모바일 어플에서 여행/항공 탭을 클릭하고, 국내호텔 검색을 하면 원하는 지역 및 2km 이내 숙소 검색 등이 가능하다. 추천 상품으로, ‘영덕 비사이드풀빌라펜션’, ‘가평 풀빌라아쿠아밸리’, ‘제주29 풀빌라’, ‘거제도 지해풀빌라’ 등이 있다. 또한, ‘국내호텔/레저’ 상품의 경우 최대 20만원 카드사 즉시할인혜택도 제공한다. 결제 시 우리카드, 하나카드, NH농협카드 등을 활용하면 할인이 적용된다.지마켓 여행사업팀 이은지 매니저는  “해외 여행이 어려워지자, 대안으로 국내 여행을 즐기려는 것으로 보인다” 며 “해외여행 보다 시간과 경제적 부담이 적은 만큼, 주말 등을 활용해 틈틈이 국내에서 휴식을 취하는 여행 형태가 당분간 이어질 것으로 예상된다”고 말했다.안희정 기자"
15,"코로나19의 영향으로 여행 트렌드가 바뀌고 있다. 작년 '플렉스'가 대세였다면, 올해는 '안전·힐링'이 단연 대세다.   29일 G마켓이 올 상반기 여행 상품 판매량을 작년 동기와 비교 분석한 결과, 해외여행 상품은 75% 감소한 반면 국내 숙박 예약 판매량은 10% 증가한 것으로 나타났다.   작년 상반기는 해외 관광도시 및 국내 특급호텔이 인기를 끌었다. 당시 인기 해외여행지는 오사카, 다낭, 후쿠오카 순으로, 비교적 가까운 거리의 관광지가 주를 이뤘다. 올해는 이례적으로 해외에서 국내로 복귀하는 인천행 항공 판매량이 1위를 기록했다.   또 올해는 국내 독채 펜션 및 캠핑 등 사회적거리를 두면서 힐링 할 수 있는 여행지가 단연 인기다. 상반기 펜션·캠핑 판매량은 작년 대비 53%가 증가해 전체 여행 상품 중 가장 큰 신장세를 보였다. 국내 호텔·레지던스 역시 10% 증가했다.   여름 휴가 기간이 다가오는 최근 한달(5/26~6/25) 동안 국내 펜션·캠핑장의 판매량을 살펴보면 전년 동기 대비 36% 늘었다. 지역별로는 경기(62%↑), 전라(44%↑), 충청(37%↑), 제주(28%↑) 순으로 인기를 끌었다. 같은 기간 국내 호텔·레지던스 판매량도 27% 신장했다. 특히 제주(57%↑), 충청도(44%↑), 강원도(42%↑), 전라도(13%↑) 등 비교적 코로나19 확진자 발생 건수가 적은 지역일수록 선호도가 높았다.   이러한 수요를 반영해 G마켓은 '국내 독채펜션·풀빌라' 상시기획전을 진행한다. 추천 상품으로, '영덕 비사이드풀빌라펜션', '가평 풀빌라아쿠아밸리', '제주29 풀빌라', '거제도 지해풀빌라' 등이 있다.   G마켓 여행사업팀 이은지 매니저는 ""해외 여행이 어려워지자, 대안으로 국내 여행을 즐기려는 것으로 보인다""며 ""해외여행 보다 시간과 경제적 부담이 적은 만큼, 주말 등을 활용해 틈틈이 국내에서 휴식을 취하는 여행 형태가 당분간 이어질 것으로 예상된다""고 말했다.   "
16,"코로나19가 세계적 대유행(팬데믹)으로 번지면서 여행 문화도 확 변했다. 지난해에는 '나만의 멋'을 과시하는 '플렉스'(Flex)가 대세였지만 올해는 '안전힐링' 상품이 뜨고 있다.G마켓은 지난 1월1일부터 6월25일까지 상반기 여행 상품 판매량을 분석한 결과 펜션·캠핑 상품이 전년 동기 대비 53% 증가해 신장률 1위를 기록했다고 29일 밝혔다. 같은 기간 국내 호텔·레지던스 상품 판매량은 10% 증가했다.불특정다수가 한 건물에서 숙박하는 호텔보다는 사회적 거리두기가 가능한 독채펜션이나 풀빌라, 캠핑장에서 여가를 즐기려는 수요가 5배 이상 높아진 셈이다.'안전힐링' 트렌드는 여름 휴가철 수요에서도 뚜렷하게 나타났다. G마켓의 최근 한 달(5월25일~6월25일)간 국내 펜션·캠핑장 판매량은 전년 동기 대비 36% 증가했다. 지역별로는 경기도 여행상품이 62% 신장해 가장 높았다. 이어 Δ전라(44%) Δ충청(37%) Δ제주(28%) 순으로 인기를 끌었다. 특히 호텔·레지던스는 Δ제주(57%) Δ충청(44%) Δ강원(42%) 등 비교적 코로나19 확진자 수가 적은 지역일수록 선호도가 높았다.G마켓은 안전한 여행을 지향하는 수요를 반영해 '국내 독채펜션·풀빌라' 상시 기획전을 진행한다. 대표 상품은 Δ영천 비사이드풀빌라펜션 Δ가평 풀빌라아쿠아밸리 Δ제주29 풀빌라 Δ거제도 지해풀빌라 등이다.G마켓 관계자는 ""해외여행이 어려워지자 대안으로 국내 여행을 즐기려는 것으로 보인다""며 ""해외여행보다 시간과 경제적 부담이 적은 만큼 주말 등을 활용해 틈틈이 국내에서 휴식을 취하는 여행 형태가 당분간 이어질 것으로 예상된다""고 말했다"
17,"코로나19의 영향으로 여행 트렌드가 바뀌고 있다.29일 G마켓이 올 상반기(1월1일~6월25일) 여행 상품 판매량을 지난해 같은 기간과 비교한 결과, 해외여행 상품은 75% 감소한 반면 국내 숙박 예약 판매량은 10% 증가한 것으로 나타났다.올해는 국내 독채 펜션과 캠핑 등 사회적거리를 두면서 힐링 할 수 있는 여행지가 단연 인기다.상반기 펜션과 캠핑 판매량은 지난해 보다 53%가 증가해 전체 여행 상품 중 가장 큰 신장세를 보였다.국내 호텔과 레지던스 역시 10% 증가했다.여름 휴가 기간이 다가오는 최근 한달(5월26일~6월25일) 동안 국내 펜션과캠핑장의 판매량은 지난해보다 36% 증가했다.지역별로는 경기(62%↑), 전라(44%↑), 충청(37%↑), 제주(28%↑) 순으로 인기를 끌었다.같은 기간 국내 호텔/레지던스 판매량도 27% 신장했다.특히 제주(57%↑), 충청도(44%↑), 강원도(42%↑), 전라도(13%↑) 등 비교적 코로나19 확진자 발생 건수가 적은 지역일수록 선호도가 높았다.고영욱기자"
18," 신종 코로나바이러스 감염증(코로나19) 사태가 여행업계 지형을 바꾸고 있다. 지난해까지 해외 주요 관광지 등을 중심으로 '플렉스' 형 여행이 대세였다면 올해는 '안전·힐링'이 주요 트렌드로 떠오르고 있다.29일 G마켓이 상반기 여행 상품 판매량을 전년 동기와 비교한 결과 해외여행 상품이 75% 줄어든 반면 국내 숙박 예약 판매량이 10% 증가한 것으로 나타났다.펜션·캠핑 판매량은 작년 대비 53%가 증가해 전체 여행 상품 중 가장 큰 신장세를 보였으며 국내 호텔·레지던스도 10% 증가했다.G마켓이 최근 국내 여행 수요가 높아짐에 따라 상시 프로모션을 진행한다. [사진=G마켓]특히 펜션·캠핑 판매량은 여름 휴가 기간이 다가오는 최근 한 달 동안 전년 대비 36% 증가한 판매량을 기록했다. 지역별로는 경기도가 62%, 전라도가 44%, 제주도가 28%를 기록했다. 같은 기간 호텔·레지던스 판매량도 27% 신장했으며 제주(57%)·충청(44%)·강원(42%) 등 비교적 코로나19 확진자가 적게 발생한 지역일수록 높은 선호도를 보였다.이는 올해 코로나19 사태로 인해 해외여행이 어려워지고 '사회적 거리두기' 등이 확산됨에 따라 국내에서 '안전하게 힐링' 할 수 있는 여행지가 높은 인기를 끌고 있는 것으로 분석된다.이에 G마켓은 '국내 독채펜션·풀빌라' 상시 기획전을 진행하기로 했다. G마켓 모바일 애플리케이션(앱)에서 여행·항공 탭을 클릭하고 국내 호텔 검색을 하면 원하는 지역 및 2km 이내 숙소 검색 등이 가능하다. 대표 상품은 '영더 비사이드풀빌라펜션', '제주29 풀빌라', '거제도 지해풀빌라' 등이 있다.또 국내 호텔·레저 상품은 최대 20만 원 카드사 즉시 할인 혜택도 제공할 계획이다. 대상 카드는 우리카드, 하나카드, NH농협카드 등이다.G마켓 관계자는 ""해외 여행이 어려워지자 대안으로 국내 여행을 즐기려는 현상이 벌어지는 것으로 보인다""며 ""해외여행 보다 시간과 경제적 부담이 적은 만큼 주말 등을 활용해 틈틈이 국내에서 휴식을 취하는 여행 형태가 당분간 이어질 것으로 예상된다""고 말했다.이현석기자"
19,"코로나19의 영향으로 여행 트렌드가 바뀌고 있다. 작년 '플렉스(flex)'형 여행이 대세였다면, 올해는 '안전·힐링'형이 단연 인기다. 1등 온라인 쇼핑사이트 G마켓이 올 상반기(1/1~6/25) 여행 상품 판매량을 작년 동기와 비교 분석한 결과, 해외여행 상품은 75% 감소한 반면 국내 숙박 예약 판매량은 10% 증가한 것으로 나타났다고 29일 밝혔다.작년 상반기는 해외 관광도시·국내 특급호텔이 인기를 끌었다. 당시 인기 해외여행지는 오사카, 다낭, 후쿠오카 순으로, 비교적 가까운 거리의 관광지가 주를 이뤘다. 올해는 이례적으로 해외에서 국내로 복귀하는 인천행 항공 판매량이 1위를 기록했다.또 올해는 국내 독채 펜션·캠핑 등 사회적거리를 두면서 힐링할 수 있는 여행지가 단연 인기다. 상반기 펜션·캠핑 판매량은 작년 대비 53%가 증가해 전체 여행 상품 중 가장 큰 신장세를 보였다. 국내 호텔·레지던스 역시 10% 증가했다.여름 휴가 기간이 다가오는 최근 한달(5/26~6/25) 동안 국내 펜션·캠핑장의 판매량을 살펴보면 전년 동기 대비 36% 증가했다. 지역별로는 경기(62%↑), 전라(44%↑), 충청(37%↑), 제주(28%↑) 순으로 인기를 끌었다. 같은 기간 국내 호텔·레지던스 판매량도 27% 신장했다. 특히 제주(57%↑), 충청도(44%↑), 강원도(42%↑), 전라도(13%↑) 등 비교적 코로나19 확진자 발생 건수가 적은 지역일수록 선호도가 높았다.이러한 수요를 반영해 G마켓은 '국내 독채펜션·풀빌라' 상시기획전(사진)을 진행한다. G마켓 모바일 어플에서 여행·항공 탭을 클릭하고 국내호텔 검색을 하면 원하는 지역, 2km 이내 숙소 검색 등이 가능하다. 추천 상품으로, '영덕 비사이드풀빌라펜션', '가평 풀빌라아쿠아밸리', '제주29 풀빌라', '거제도 지해풀빌라' 등이 있다. 또 '국내호텔·레저' 상품의 경우 최대 20만 원 카드사 즉시할인혜택도 제공한다. 결제 시 우리카드, 하나카드, NH농협카드 등을 활용하면 할인이 적용된다.이은지 G마켓 여행사업팀 매니저는 ""해외 여행이 어려워지자 대안으로 국내 여행을 즐기려는 것으로 보인다""며 ""해외여행 보다 시간과 경제적 부담이 적은 만큼, 주말 등을 활용해 틈틈이 국내에서 휴식을 취하는 여행 형태가 당분간 이어질 것으로 예상된다""고 말했다.황상욱 기자"
20,"G마켓, 국내여행 독채펜션ㆍ풀빌라 인기호텔업계, 휴가 동행못한 반려동물 패키지 속속 출시CU, 랜선 여행족 겨냥해 ‘기내식 도시락’  내놔G마켓은 코로나19로 해외여행을 못하는 상황이 되자, 국내 독채 펜션이나 풀빌라를 찾는 소비자들이 늘었다고 밝혔다. 이베이코리아 제공“해외여행을 못가는 대신 가족들과 휴가를 즐기기 위해 제주도에 2층짜리 독채펜션을 예약했어요.”직장인 황모(36)씨는 매년 휴가 때 해외여행을 다녔지만, 올해는 신종 코로나바이러스 감염증(코로나19)으로 휴가 계획을 수정했다. 부모님, 동생 가족과 함께 제주도에서 펜션을 빌려 3박4일 간 휴식을 취하기로 했다. 그는 “혼자 여행할 때는 호텔을 선호했지만, 가족들과 함께 여행하는 만큼 사회적 거리두기 등이 신경쓰여 독채펜션을 예약한 것”이라고 말했다.본격적인 여름 휴가철이 다가왔지만 코로나 사태로 해외여행을 갈 수 없는 상황이 되자, 국내여행을 위해 펜션이나 풀빌라 등을 찾거나 반려동물과 함께 ‘호캉스’를 즐기는 여행 행태로 바뀌고 있다. 여행을 포기한 ‘랜선 여행(온라인으로 동영상 등을 보며 간접여행을 즐기는 것)’도 뜨고 있다. 29일 G마켓에 따르면 올 1~6월까지 여행상품 판매량을 작년 동기와 비교한 결과, 해외여행 상품은 75%가 감소한 반면 국내 숙박 예약 판매량은 10% 증가한 것으로 나타났다. 특히 해외여행의 발길이 끊기면서 올해는 국내 독채펜션 및 캠핑 등 사회적 거리를 두면서 힐링할 수 있는 여행지가 뜨고 있다. G마켓은 올 상반기 펜션·캠핑 판매량은 전년 대비 53% 뛰어 전체 여행상품 중 가장 큰 신장세를 보였다고 밝혔다. 또한 최근 한달(5월 29일~6월 28일) 동안 국내 독채펜션과 풀빌라(각 객실에 수영장 등 딸린 숙박시설)의 판매량은 전년 동기 대비 각각 16%, 95% 뛰어 올랐다. G마켓 측은 “지난 상반기만 해도 해외 관광도시 및 국내 특급호텔이 인기가 많았는데, 올해는 코로나19로 국내 숙박 예약이 늘면서 독채펜션과 풀빌라가 인기”라고 말했다.티몬도 “지난 4~5월 펜션 예약(52%)이 호텔·리조트(48%)에 비해 높아져 코로나19 이후 달라진 소비자들의 여행 패턴을 보여준다”고 설명했다. 티몬에 따르면 특히 6월 기준 펜션과 풀빌라 예약 판매량은 전년 동기 대비 각각 49%, 138% 급증했다. 밀레니엄 힐튼 서울이 출시한 'VIP 펫 패키지'. 밀레니엄 힐튼 서울 제공비스타 워커힐이 올해 말까지 운영하는 '오 마이 펫' 패키지. 워커힐 호텔앤리조트 제공휴가 때 동행하지 못했던 반려동물과 도심 속 ‘호캉스’ 여행도 인기다. 밀레니엄 힐튼 서울은 다음달부터 오는 9월까지 성인 1명과 반려동물 최대 2마리가 함께 보낼 수 있는 ‘VIP 펫 패키지(20만원대)’를 출시했는데, 예약 문의가 많아 첫 주 객실률이 절반 이상을 채웠다. 일단 서비스가 특별하다. 최고급 재료로 조리한 펫 전용 식사 1회분이 제공되며, 반려동물을 위한 미니 텐트와 장난감을 비롯해 산책에 필요한 배변패드와 배변봉투까지 포함된다. 반려동물 유모차도 무료 대여한다. 워커힐 호텔앤리조트도 올 12월까지 ‘오 마이 펫(30만원대)’ 패키지를 진행하며 펫 전용 침대와 배게, 식탁, 식기세트, 타월 등을 준비했다. 편의점 CU가 항공 기내식 컨셉트로 출시한 '기내식 도시락'. CU 제공해외여행이 어려워지면서 젊은 층에서 유행하는 ‘랜선 여행족’을 겨냥한 제품도 눈길을 끈다. 편의점 CU가 일명 ‘기내식 도시락’을 내놓았다. 실제 기내식처럼 항공사에서 종교 등으로 특정 음식을 먹지 않는 고객을 위해 돼지고기와 닭고기, 소고기 3종 메뉴를 준비했고, 은박 용기에 담겨 나오는 기내식 특유의 감성을 살리기 위해 기존 플라스틱 용기 대신 알루미늄 용기를 사용했다. 여행업계 관계자는 “해외여행보다 시간과 경제적으로 부담이 적은 국내여행으로 틈틈이 휴식을 취하는 여행 형태가 당분간 이어질 것”이라고 전망했다.  강은영 기자"
21,"한국어촌어항공단(이사장 최명용)이 29일 여행주간(7월1일~19일)을 맞아 생활 속 거리두기를 실천하면서도 가족 단위로 여행을 즐길 수 있는 권역별 어촌체험휴양마을 10곳을 선정했다. 본격적으로 시작된 여름철 더위를 달래고 입맛을 돋우는 자연 속 어촌여행지와 수산물 먹거리를 소개한다.먼저 인천국제공항 인근에 위치한 인천 중구 포내어촌체험휴양마을은 수도권과의 접근성이 좋고 광활한 청정 갯벌이 펼쳐져 있어 방문객들로 항상 붐비는 곳이다. 마을 특산물인 바지락은 특유의 쫄깃하고 탄력 있는 식감을 자랑하며, 간 기능 활성화에 도움을 주는 아미노산을 함유하고 있어 피로회복에 탁월하다. 시원하고 칼칼한 맛이 일품인 바지락 칼국수는 마을 곳곳에서 맛볼 수 있다. 인근에는 하나개해수욕장, 무의바다누리길, 해상관광 탐방로가 설치되어 있어 해안절벽을 따라 도보여행을 해보는 것도 좋다.서핑 성지로 떠오른 강원 양양군에 위치한 수산어촌체험휴양마을은 신선한 활어와 제철수산물을 맛볼 수 있는 수산항을 품고 있어 다채로운 별미여행이 가능하다. 특히 마을 특산물인 자연산 돌미역은 양식 미역과는 비교할 수 없을 정도로 깊고 구수한 맛을 자랑한다. 단백질, 비타민, 미네랄, 칼슘 등 영양소가 풍부하고, 빈혈에 좋아 임산부는 물론 성장기 어린이에게도 좋은 보양식이다. 마을 인근에 낙산사, 양양 서피비치, 하조대가 위치해 있어 볼거리도 넘쳐난다.경남 거제도 남쪽 끝자락에 위치한 다대어촌체험휴양마을은 기암괴석과 어우러진 옥빛 바다가 이국적인 감성을 만들어내는 아름다운 마을이다. 이곳에서는 칼슘의 제왕으로 불리며 남녀노소 모두에게 사랑받는 멸치를 회 무침, 튀김 등으로 색다르게 즐길 수 있다. 마을 특산품으로는 새우, 다시마 등을 갈아 넣어 요리에 풍미를 더하는 천연 맛가루 세트를 판매하고 있다. 인근에는 바람의 언덕, 해금강 등 그림 같은 풍경의 관광지가 가득해 눈과 입이 모두 즐거운 여행지로 안성맞춤이다.이밖에도 부산 기장 공수어촌체험휴양마을에는 칼슘과 철이 풍부한 다시마 요리, 경기 화성 백미리어촌체험휴양마을은 밥도둑 돌게장, 전남 강진 서중어촌체험휴양마을은 반건조 우럭을 맛볼 수 있다. 울산 동구 주전어촌체험마을에는 해녀가 직접 채취한 돌미역이 인기다. 충남 서산 중리어촌체험휴양마을과 전북 군산 신시도어촌체험휴양마을, 경북 포항 창바우어촌체험휴양마을에서는 무기염류와 비타민이 많아 피로회복에 좋은 감태, 곱창김, 건미역 등 마을 특산물을 활용한 다양한 먹거리가 즐비해 먹방여행을 떠나기 제격이다.이와 함께 바다여행 페이스북에서는 6월 29일~7월 12일 가장 먹고 싶은 수산물 먹거리 투표 행사가 진행된다. 소개된 여행주간 추천 어촌마을 10선 중 여행을 가고 싶은 마을과 먹고 싶은 수산물 먹거리를 댓글을 통해 투표하고, 함께 여행하고 싶은 친구를 초대하면 참여가 완료된다. 추첨을 통해 30명에게 투표한 어촌체험휴양마을 특산물이 경품으로 제공된다.최명용 어촌어항공단 이사장은 ""반드시 마스크 착용 등 개인위생수칙을 잘 지키면서 마음의 여유와 활기도 얻는 어촌으로 안심여행을 즐기시길 바란다""고 전했다.10개 어촌체험휴양마을에 대한 자세한 정보는 해양관광 누리집 ‘바다여행’을 참고하면 된다"
22,"어촌어항공단, 여행주간 맞아 어촌체험휴양마을 10선 추천강원 양양 수산어촌체험휴양마을. 어촌어항공단 제공 한국어촌어항공단은 29일, 여행주간(7월 1~19)을 맞아 생활 속 거리두기를 실천하면서도 가족 단위로 여행을 즐길 수 있는 권역별 어촌체험휴양마을 10곳을 선정했다고 밝혔다.본격적으로 시작된 여름철 더위를 달래고 입맛을 돋우는 자연 속 어촌여행지와 수산물 먹거리를 소개한다.우선, 인천국제공항 인근에 위치한 인천 중구 포내어촌체험휴양마을은 수도권과의 접근성이 좋고 광활한 청정 갯벌이 펼쳐져 있어 방문객들로 항상 붐비는 곳이다.마을 특산물인 바지락은 특유의 쫄깃하고 탄력 있는 식감을 자랑하며, 간 기능 활성화에 도움을 주는 아미노산을 함유하고 있어 피로회복에 탁월하다. 시원하고 칼칼한 맛이 일품인 바지락 칼국수는 마을 곳곳에서 맛볼 수 있다.인근에는 하나개해수욕장, 무의바다누리길, 해상관광 탐방로가 설치되어 있어 해안절벽을 따라 도보여행을 해보는 것도 좋다.서핑 성지로 떠오른 강원 양양군에 위치한 수산어촌체험휴양마을은 신선한 활어와 제철수산물을 맛볼 수 있는 수산항을 품고 있어 다채로운 별미여행이 가능하다.특히 마을 특산물인 자연산 돌미역은 양식 미역과는 비교할 수 없을 정도로 깊고 구수한 맛을 자랑한다. 마을 인근에 낙산사, 양양 서피비치, 하조대가 위치해 있어 볼거리도 넘쳐난다.경남 거제 다대어촌체험휴양마을. 어촌어항공단 제공 경남 거제도 남쪽 끝자락에 위치한 다대어촌체험휴양마을은 기암괴석과 어우러진 옥빛 바다가 이국적인 감성을 만들어내는 아름다운 마을이다.이곳에서는 칼슘의 제왕으로 불리며 남녀노소 모두에게 사랑받는 멸치를 회 무침, 튀김 등으로 색다르게 즐길 수 있다. 마을 특산품으로는 새우, 다시마 등을 갈아 넣어 요리에 풍미를 더하는 천연 맛가루 세트를 판매하고 있다.인근에는 바람의 언덕, 해금강 등 그림 같은 풍경의 관광지가 가득해 눈과 입이 모두 즐거운 여행지로 안성맞춤이다.부산 기장 공수어촌체험휴양마을. 어촌어항공단 제공 이밖에도 부산 기장 공수어촌체험휴양마을에는 칼슘과 철이 풍부한 다시마 요리, 경기 화성 백미리어촌체험휴양마을은 밥도둑 돌게장, 전남 강진 서중어촌체험휴양마을은 반건조 우럭을 맛볼 수 있다.울산 동구 주전어촌체험마을에는 해녀가 직접 채취한 돌미역이 인기다.충남 서산 중리어촌체험휴양마을과 전북 군산 신시도어촌체험휴양마을, 경북 포항 창바우어촌체험휴양마을에서는 무기염류와 비타민이 많아 피로회복에 좋은 감태, 곱창김, 건미역 등 마을 특산물을 활용한 다양한 먹거리가 즐비해 먹방여행을 떠나기 제격이다.한편 바다여행 페이스북(www.facebook.com/seantour.page)에서는 6월 29일부터 7월 12일까지 가장 먹고 싶은 수산물 먹거리 투표 행사가 진행된다.소개된 여행주간 추천 어촌마을 10선 중 여행을 가고 싶은 마을과 먹고 싶은 수산물 먹거리를 댓글을 통해 투표하고, 함께 여행하고 싶은 친구를 초대하면 참여가 완료된다. 추첨을 통해 30명에게 투표한 어촌체험휴양마을 특산물이 경품으로 제공된다.최명용 어촌어항공단 이사장은 “코로나19 장기화로 일상과 방역이 함께하는 새로운 형태의 생활이 지속될 것으로 보인다”며 “국민 여러분들께서는 반드시 마스크 착용 등 개인위생 수칙을 잘 지키면서 마음의 여유와 활기도 얻는 어촌으로 안심여행을 즐기시길 바란다”고 전했다.어촌어항공단이 추천하는 10개 어촌체험휴양마을에 대한 자세한 정보는 해양관광 누리집 ‘바다여행(www.seantour.kr)’을 참고하면 된다.송현수 기자"
