,contents
783,"이번에 큰 피해를 입은 대구와 경북 일부 지역이 감염병으론 처음으로 '특별재난지역'으로 지정됐습니다. 이제 중앙 정부가 피해 복구에 들어가는 비용 절반을 지원하고 주민들 전기요금 등이 줄어듭니다.유미혜 기자입니다.[기자]대구시와 경북 경산시, 청도군, 봉화군이 특별재난지역으로 지정됐습니다.코로나19 전체 확진자의 83%, 사망자의 87%가 이 지역에 집중됐기 때문입니다.감염병으로 특별재난지역이 선포된 건 이번이 처음입니다.2003년 사스, 2009년 신종인플루엔자, 2015년 메르스 사태 때도 특별재난지역은 선포되지 않았습니다.특별재난지역은 지자체 능력만으론 수습이 어려워 국가 차원의 지원이 필요하다고 인정되는 경우입니다.특별재난지역이 되면 국가가 피해 상황을 조사해 복구계획을 세우고, 복구비의 50%를 지원합니다.또 주민 생계와 주거안정 비용을 지원하고 전기요금·통신비·도시가스요금 등도 줄여줍니다.정부는""이번 결정은 대구 경북의 위기를 국가적 차원에서 조속히 극복하려는 의지가 담겼다""고 설명했습니다.다만, 코로나19 확산에 큰 영향을 미친 대구 신천지 교인도 지원 대상에 포함될 것으로 보여 논란이 예상됩니다.그동안 특별재난지역이 선포된 것은 모두 8차례입니다.1995년 삼풍백화점 붕괴, 2003년 대구지하철 화재, 2014년 세월호 침몰 사고 등입니다.가장 최근엔 지난해 강원도 동해안 산불 때 선포됐습니다.(영상디자인 : 정수임)유미혜 기자 (yu"
784,"  문재인 대통령이 지난달 25일 대구 동대구역에서 열린 코로나19 대응 대구지역 시장, 소상공인 간담회에 참석해 발언하고 있다. /사진=뉴스1대구·경북 지역이 사상 첫 '감염병 특별재난지역'으로 선정되며 해당 지역 주민들의 건강보험료와 통신비·전기료 등 부담이 줄어들 전망이다. 문재인 대통령은 15 오후 2시10분 대구·경북 일부 지역에 대해 특별재난지역으로 선포해 달라는 정부 건의를 재가(裁可)했다.감염병으로 특별재난지역이 선포된 건 이번이 처음이다. 특별재난지역으로 선포되면 정부는 해당 지역에 대한 복구계획을 수립하고, 해당 지역 주민에게 복구에 필요한 행정·재정·금융·의료상 특별지원을 할 수 있다. 피해 주민의 생계안정을 위한 보상금이 대표적인 금융지원이다. 지역주민과 지자체에는 방역관리 비용과 주민 생계, 주거안정 비용, 사망·부상자에 대한 구호금도 지원된다. 전기요금·건강보험료·통신비·도시가스요금 등도 감면된다. 지방세법과 국세법에 의한 재산세를 비롯한 취득세, 등록세 등 세금감면과 납세유예 혜택도 받는다. 각종 피해 복구비의 50%는 국비로 지원해 준다. 특별재난지역 지정·선포의 법적 근거는 '재난 및 안전관리 기본법', 그리고 '재난구호 및 재난복구 비용 부담기준 등에 대한 규정' 등이다. 최동수 기자"
785,"감염병 사유로 첫 특별재난지역 지정 문재인 대통령이 15일 코로나19 사태와 관련해 대구·경북 일부지역을 특별재난지역으로 선포했다. 강민석 청와대 대변인은 문 대통령이 이날 오후 2시 10분에 이 지역에 대한 특별재난지역 선포를 재가했다고 밝혔다.이에 앞서 중앙재난안전대책본부 본부장인 정세균 국무총리는 이 지역의 특별재단지역 지정을 요청했다. 자연재해가 아닌 감염병으로 인해 특별재난지역이 선포되는 것은 이번이 처음이다.특별재난지역은 자연·사회 재난을 당한 지역에서 지자체 능력만으로 수습하기 곤란해 국가적 차원의 지원을 하는 제도다. 특별재난지역 선포 시 관련 피해 상황을 조사해 복구계획을 수립하고 복구비의 50%를 국비에서 지원한다. 주민 생계 및 주거안정 비용, 사망·부상자에 대한 구호금 등도 지원되며 전기요금·건강보험료·통신비·도시가스 요금 등의 감면 혜택도 주어진다.[박용범 기자]"
786,"전국 10개 혁신도시로 이전한 153개 공공기관이 올해 지역발전계획을 확정하고 지역경제 활성화에 나선다.    국토교통부는 혁신도시로 이전한 공공기관들과 협의를 거쳐 공공기관들의 2020년도 지역발전계획을 확정했다고 24일 밝혔다.    혁신도시법에 따라 이전 공공기관은 2018년부터 매년 지역발전계획을 수립해 시행하고 있다.    올 한해 이전 공공기관들은 지역산업 육성, 지역인재 채용, 주민지원, 지역물품 우선구매 등 지역발전을 위해 총 8천717건의 사업을 시행할 예정이다.광주전남혁신도시[연합뉴스 자료사진]    부산혁신도시에서는 주택도시보증공사가 사회적경제 기업의 설립과 활동을 지원하기 위해 10억4천만원 규모의 사회적경제 지원기금(BEFF)을 조성한다.    한국남부발전은 중소기업 생산체계 고도화를 위한 스마트공장 구축 지원사업을 추진한다.    대구혁신도시의 경우 한국가스공사가 노숙인과 쪽방 거주민 등 저소득 주민을 대상으로 건설기술 교육을 벌이고, 관련된 일자리로 취업할 기회도 제공한다.    한국정보화진흥원은 지역 주민의 가계통신비 절감을 위해 시내버스 공공와이파이를 지난해 302대에 이어 올해에는 1천24대를 설치한다.    광주전남혁신도시에선 한국전력공사가 5억원을 들여 광주시 전기버스 충전 인프라 12곳 구축 사업을 추진하고, 한국KPS는 지역 협력업체를 대상으로 안전보건경영시스템 인증 취득 비용을 지원한다.    강원혁신도시에서는 공기관들이 관광지로서의 특성에 부합하는 지역발전 사업을 벌인다.    국립공원공단은 치악산 구룡지구에 전기 셔틀버스를 운행하고 한국광해관리공단과 대한석탄공사는 낙후된 탄광지역 경제 활성화를 위한 '에코잡시티 태백' 도시재생사업을 추진한다.    경남혁신도시에선 한국토지주택공사가 경남지역 중소기업이 생산한 공사용 자재를 200억원어치 우선 구매하기로 했고, 한국시설안전공단은 경남지역 상수도시설 합동 안전점검을 벌인다.    국토부는 지역발전계획 내용의 이행력 제고 등을 위해 관련 제도개선 방안 등을 모색할 방침이다.    지역발전계획을 토대로 이전 공공기관의 연도별 지역발전 기여 정도를 평가하고 그 결과를 공공기관 경영평가에 반영하는 방안이 검토되고 있다.   "
787,"대구·청도·경산·봉화 특별재난지역 선포…복구비 50% 이상 국고 지원 사진=연합뉴스추가 지정도 검토문재인 대통령이 15일 코로나19 사태와 관련해 대구와 청도·경산·봉화 지역 등 경북 일부 지역을 특별재난지역으로 선포했다.자연재해가 아닌 감염병으로 인해 특별재난지역이 선포되는 것은 이번이 처음으로, 앞으로의 피해상황 등에 따라 추가 지정도 검토될 전망이다.이는 코로나19로 인한 피해가 집중된 대구·경북지역에 중앙정부 차원에서 매우 강력한 지원책을 제공하겠다는 의지를 표명한 것이다.문 대통령은 오후 2시 10분 대구시 전체와 경북 경산·청도·봉화 지역을 특별재난지역으로 선포하는 안을 재가했고, 이에 정 총리는 즉각 정부서울청사에서 중앙재난안전대책본부(중대본) 회의를 주재하고 특별재난지역 선포에 따른 후속 대책 등을 논의했다.정 총리는 회의에서 ""갑작스러운 코로나19 확산은 대구와 경북에 큰 상처를 남겼다""며 정부의 특별재난지역 선포 배경을 밝혔다.이어 ""대구·청도·경산·봉화 지역에 확진자의 83%, 사망자의 87%가 집중돼 심각한 인적 피해가 발생했고 지역 주민의 일상생활과 경제활동도 멈췄다""고 지적했다.정 총리는 ""특별재난지역 선포는 피해 수습의 시작""이라면서 ""코로나19와의 싸움이 진행 중인만큼 지역의 피해 상황에 따라 특별재난지역 추가 지정도 검토할 것""이라고 전했다.그러면서 ""정부는 앞으로 대구·경북과 함께 피해 상황을 점검하고 지역 고통을 분담하기 위한 수습 및 복구 방안을 마련하겠다""고 강조했다.특별재난지역 선포 시 관련 피해 상황을 조사해 복구계획을 수립하고 복구비의 50%를 국비에서 지원한다.주민 생계 및 주거안정 비용, 사망·부상자에 대한 구호금 등도 지원되며 전기요금·건강보험료·통신비·도시가스 요금 등의 감면 혜택도 주어진다."
788,"동서발전-서울도시가스-SK건설 합작사(지디넷코리아=박영민  기자)한국동서발전(사장 박일준)은 서울도시가스, SK건설과 합작 설립한 파주에코에너지(대표 홍동표)가 10일 KF94 마스크 5천장을 경기 파주의 취약계층에 기부했다고 밝혔다.이번 기부는 신종 코로나바이러스 감염증(코로나19) 사태의 장기화로 마스크 구입에 어려움을 겪는 파주시 취약계층을 지원키 위해 마련됐다. 파주시에 기부된 마스크는 이 지역 사회복지시설과 저소득층에 전달될 예정이다.파주에코에너지는 '농촌 상생형 친환경 연료전지' 사업으로 도시가스가 공급되지 않는 사업소 인근 농촌 가구에 도시가스 배관망을 설치하여 도시가스 공급을 지원할 계획이다.(사진=파주에코에너지)이 업체는 연내 준공을 목표로 파주 도내리 서울도시가스 부지 내에 8메가와트(㎿)급 발전소를 1단계로 건설 중이다. 향후 농촌 상생프로젝트를 통해 2단계 사업도 추진할 방침이다.홍동표 파주에코에너지 대표는 ""코로나19 장기화로 모두가 힘든 시간을 겪는 가운데, 당사가 준비한 마스크가 취약계층의 감염 예방과 함께 감염병 조기극복에 도움이 되길 바란다""며 ""동서발전이 참여하는 파주에코에너지는 파주지역 사회의 책임있는 구성원으로서 지역사회를 향한 관심과 지원을 이어나갈 것""이라고 말했다.박영민 기자"
789,"문재인 대통령이 코로나19 사태와 관련해 대구와 경북 경산·청도·봉화 지역을 특별재난지역으로 선포했습니다.자연재해가 아닌 감염병으로 특별재난지역이 선포된 첫 사례인데, 피해 지역 복구와 주민의 생계안정에 필요한 비용을 정부 예산에서 지원합니다.신호 기자가 보도합니다.[기자]코로나19 확산 피해가 가장 컸던 대구와 경북 경산·청도·봉화 지역이 특별재난지역으로 선포됐습니다.정세균 국무총리의 건의를 문재인 대통령이 즉시 받아들였습니다.[정세균 / 국무총리 : 대구와 경북 청도, 경산, 봉화 지역에 확진자의 83%, 사망자의 87%가 집중되면서 심각한 인적 피해가 발생했고….]피해가 가장 큰 지역부터 지원하고 피해 상황에 따른 추가 지정도 검토할 예정입니다.특별재난지역에는 피해 복구비의 50% 이상이 국비로 지원됩니다.주민 생계와 주거안정 비용, 사망·질환자에 대한 구호금 등도 포함됩니다.전기요금·건강보험료·통신비·도시가스 요금 등을 감면받을 수 있습니다.국세와 지방세도 감면 또는 유예받을 수 있고,농어업인이나 소상공인에게는 자금융자나 상환연기 등 금융 지원도 있습니다.[정세균 / 국무총리 : 감염병으로 인한 피해에 특별재난지역을 선포한 것은 전례가 없습니다. 대구·경북의 위기를 국가적 차원에서 조속히 극복하려는 의지가 담겨 있습니다.]문재인 정부 들어 특별재난지역 선포는 지난해 강원도 산불 등을 포함해 이번이 일곱 번째입니다.코로나19 추경 규모 확대나 재난기본소득, 대통령의 긴급재정명령권 발동 같은 대책도 야당에서 강하게 요구하고 있습니다.정부는 이번 특별 재난지역 선포가 코로나19 피해 수습의 시작이라고 밝혔습니다.YTN 신호입니다. "
790,"문재인 대통령이 코로나19 사태와 관련해 대구와 경북 경산·청도·봉화 지역을 특별재난지역으로 선포했습니다.자연재해가 아닌 감염병으로 특별재난지역이 선포된 첫 사례인데, 피해 지역 복구와 주민의 생계안정에 필요한 비용을 정부 예산에서 지원합니다.신호 기자가 보도합니다.[기자]코로나19 확산 피해가 가장 컸던 대구와 경북 경산·청도·봉화 지역이 특별재난지역으로 선포됐습니다.정세균 국무총리의 건의를 문재인 대통령이 즉시 받아들였습니다.[정세균 / 국무총리 : 대구와 경북 청도, 경산, 봉화 지역에 확진자의 83%, 사망자의 87%가 집중되면서 심각한 인적 피해가 발생했고….]피해가 가장 큰 지역부터 지원하고 피해 상황에 따른 추가 지정도 검토할 예정입니다.특별재난지역에는 피해 복구비의 50% 이상이 국비로 지원됩니다.주민 생계와 주거안정 비용, 사망·질환자에 대한 구호금 등도 포함됩니다.전기요금·건강보험료·통신비·도시가스 요금 등을 감면받을 수 있습니다.국세와 지방세도 감면 또는 유예받을 수 있고, 농어업인이나 소상공인에게는 자금융자나 상환연기 등 금융 지원도 있습니다.[정세균 / 국무총리 : 감염병으로 인한 피해에 특별재난지역을 선포한 것은 전례가 없습니다. 대구·경북의 위기를 국가적 차원에서 조속히 극복하려는 의지가 담겨 있습니다.]문재인 정부 들어 특별재난지역 선포는 지난해 강원도 산불 등을 포함해 이번이 일곱 번째입니다.코로나19 추경 규모 확대나 재난기본소득, 대통령의 긴급재정명령권 발동 같은 대책도 여당에서 강하게 요구하고 있습니다.정부는 이번 특별 재난지역 선포가 코로나19 피해 수습의 시작이라고 밝혔습니다.YTN 신호입니다. "
791,"앞으로 서울 지역 각 가정에 보일러를 놓을 때는 1종 친환경 보일러로만 교체하거나 신규로 설치할 수 있다. 시는 6일 ""지난 3일부터 '대기관리권역의 대기환경개선에 관한 법률'이 시행돼 수도권 지역 대기오염 총량관리제도가 강화됐다""며 ""각 가정에 보일러 설치 시 1종 보일러로 설치하지 않은 업체에 대해서는 단속을 실시해 위반 시 고발조치 등을 할 예정""이라고 밝혔다. 가정용 1종 보일러는 배출가스 중 질소산화물(NOx)이 20ppm 이하, 일산화탄소(CO) 100ppm 이하이며 열효율은 92% 이상인 인증 보일러를 뜻한다. 시는 대기관리권역법 제정 이후 시민들에게 친환경 보일러 지원 사업과 함께 설치 의무화에 대해 지속적인 홍보를 해 왔다. 특히 시행 초기 혼선을 막기 위해 보일러 제조·판매·설치업체 2654개소를 대상으로 법 시행을 사전 안내한 바 있다. 친환경 보일러에서 나오는 응축수를 배출할 배수구가 없는 등 1종(친환경) 보일러를 설치할 수 없어 불가피하게 2종 보일러를 설치해야 하는 경우, 설치자는 관할 자치구에 가정용 2종 보일러 설치 후 확인서를 제출해야 한다. 판단이 어려울 경우 사전 신청에 의한 현장심사를 거쳐 설치할 수 있다.시는 온라인 쇼핑몰에 의한 택배 배송 등 다양한 보일러 유통방법을 고려, 도시가스 공급사와 협의해 공급 전 검사 자료를 통해 단속을 시행하고 미인증 보일러가 시중에 유통되지 않도록 할 방침이다.시 관계자는 ""대기관리권역법에 따라 인증을 받지 않은 보일러를 제조, 공급 또는 판매하는 자는 1년 이하의 징역 또는 1000만원 이하의 벌금에 처해진다""고 설명했다. 시는 이번 법 시행으로 노후 보일러 교체 수요가 친환경보일러로 전환될 것으로 예상되는 만큼 친환경 보일러 보급 사업을 확대 추진해 올해 25만대를 보급한다는 목표다. 시는 친환경 보일러로 교체 시 보조금으로 일반 가정 20만원, 저소득층은 50만원을 지원한다. 김호성 서울시 녹색에너지과장은 ""미세먼지 저감을 위한 친환경 보일러 의무화 제도를 통해 시민 여러분의 건강을 지키고 각 가정에서 난방비도 절감할 수 있다""며 ""시민들과 보일러 업체의 적극적인 참여가 필요하다""고 당부했다"
792,"경남지역 기업체와 이주민, 불교계가 신종 코로나바이러스 감염증(코로나19) 극복을 위한 성금 기탁에 잇따라 동참했다.    경남도는 26일 경남에너지 1억원, 경동도시가스 5천만원, 지에스이 5천만원 등 도내 도시가스 3개사가 모두 2억원을 전달해왔다고 밝혔다.    이 성금은 코로나19 관련 의료진과 사회복지시설에 필요한 방역물품 및 피해 지원에 사용된다.    도시가스사 대표들은 ""코로나19로 도민 어려움을 나누고 함께 뛰는 지역에너지 기업으로서 경남도정의 에너지복지 구현에 적극 동참하겠다""고 다짐했다. 경남 14개국 이주민, 코로나19 극복 성금 기탁[경남도 제공. 재판매 및 DB 금지]    도내 거주하는 14개국 이주민들도 이날 코로나19 극복을 위해 모은 성금 1천400만원을 도에 전달했다.    이주민들은 과거 각국이 재난으로 어려울 때 경남도민이 보내준 성원에 보답하고 코로나19로 어려운 상황에서 한국 사회 구성원으로 함께 이겨내고자 지난 5일부터 모금운동을 벌였다.    이 성금은 도내 취약계층을 위해 경남사회복지공동모금회로 지정 기탁됐다.해인사, 코로나19 극복 성금 기탁[경남도 제공. 재판매 및 DB 금지]    이날 해인사에서도 성금 1천만원을 코로나19 위기 극복에 써달라며 맡겨왔다.    김경수 지사는 ""마스크 등 방역물품이 부족한 상황에서 도민 안전을 위해 나눔에 앞장선 기업과 이주민, 해인사에 감사하다""며 ""코로나19가 지역사회에 확산하지 않도록 방역에 최선을 다하겠다""고 말했다.   "
793,"정세균 국무총리가 14일 대구시청에서 권영진 대구시장, 이철우 경북지사와 간담회를 하고 있다.문재인 대통령이 15일 오후 신종 코로나바이러스 감염증(코로나19) 사태와 관련, 대구 경북을 특별재난지역으로 선포할 것으로 보인다. 정세균 국무총리가 이날 중 대구 경북 특별 재난 선포 방안을 선포권자인 문재인 대통령에게 건의하고 문 대통령이 이를 재가하는 절차가 이날 중 이뤄질 것으로 예상된다.특별재난지역 선포는 각 지역 대책본부장인 시도지사가 요청하고 중앙재난안전대책본부(중대본) 본부장인 총리가 중앙안전관리위원회 심의를 거쳐 대통령에게 건의하면 대통령의 재가로 이뤄진다. 앞서 권영진 대구시장과 이철우 경북지사가 특별재난지역 선포를 요청했다. 정 총리는 문 대통령과 이에 상의했다면서 문 대통령에게 정식 건의하겠다고 밝힌 바 있다.정 총리는 이날 오전 관계 장관들과 비공개회의를 열고 특별 재난지역 선포에 따른 구체적인 지원 범위와 대상 기준 등을 논의할 것으로 알려졌다. 오후에는 긴급경제상황점검회의를 열어 주가 폭락과 환율 급등 등 대내외 경제 동향과 대응 방안을 점검하고 이어 중대본 회의를 개최한다.특별재난지역은 국가적 차원의 지원이 필요한 경우가 대상이다. 관련 피해 사항을 조사하고 복구비의 50%를 국비에서 지원한다. 사망 부상자 구호금 전기요금 통신비 도시가스요금도 감면한다. 특별재난지역으로 선포되면 자연재해가 아닌 감염병으로 인한 첫 선포 사례다.한편 대구에서는 15일 0시 기준 41명이 추가 확진돼 누적 확진자 6031명을 기록했다. 감소세가 50명 이하로 떨어져 24일 만에 최저치를 기록한 것이다. 경북에서는 확진자가 6명 추가됐다. 사흘째 한지릿수 추가 확진자 발생이다. 누적 확진자는 1097명이다. 권영진 대구시장은 이날 브리핑에서 ""아직 안심할 단계가 아니다""면서 ""고통을 2주만 더 감내하자""고 밝혔다. '코로나 19 종식 328 대구운동'을 제안했는데 오는 28일까지 2주간 모든 방역 역량을 집중하고 시민 이동을 최소화해 대구에서 발생하는 환자를 한 자릿수 이하로 만들자는 운동이다.김동우 기자"
794,"(서울=연합뉴스) 문재인 대통령이 13일 오후 청와대 여민관에서 에마뉘엘 마크롱 프랑스 대통령과 전화 통화하고 있다.문재인 대통령이 15일 오후 대구와 경북 청도·경산·봉화를 특별재난지역으로 선포했다. 신종 코로나바이러스 감염증(코로나19) 때문으로 자연재해가 아닌 감염병으로 인한 첫 선포 사례다.특별재난지역은 국가적 차원의 지원이 필요한 경우가 대상이다. 관련 피해 사항을 조사하고 복구비의 50%를 국비에서 지원한다. 사망·부상자 구호금 전기요금 통신비 도시가스요금도 감면한다. 특별재난지역으로 선포되면 자연재해가 아닌 감염병으로 인한 첫 선포 사례다.특별재난지역 선포는 각 지역 대책본부장인 시도지사가 요청하고 중앙재난안전대책본부(중대본) 본부장인 총리가 중앙안전관리위원회 심의를 거쳐 대통령에게 건의하면 대통령의 재가로 이뤄진다. 앞서 권영진 대구시장과 이철우 경북지사가 특별재난지역 선포를 요청했다. 정 총리는 문 대통령과 이에 상의했다면서 문 대통령에게 정식 건의하겠다고 밝힌 바 있다.정 총리는 이날 오전 관계 장관들과 비공개회의를 열고 특별 재난지역 선포에 따른 구체적인 지원 범위와 대상 기준 등을 논의할 것으로 알려졌다. 오후에는 긴급경제상황점검회의를 열어 주가 폭락과 환율 급등 등 대내외 경제 동향과 대응 방안을 점검하고 이어 중대본 회의를 개최한다.한편 대구에서는 15일 0시 기준 41명이 추가 확진돼 누적 확진자 6031명을 기록했다. 감소세가 50명 이하로 떨어져 24일 만에 최저치를 기록한 것이다. 경북에서는 확진자가 6명 추가됐다. 사흘째 한지릿수 추가 확진자 발생이다. 누적 확진자는 1097명이다.권영진 대구시장은 이날 브리핑에서 ""아직 안심할 단계가 아니다""면서 ""고통을 2주만 더 감내하자""고 밝혔다. '코로나 19 종식 328 대구운동'을 제안했는데 오는 28일까지 2주간 모든 방역 역량을 집중하고 시민 이동을 최소화해 대구에서 발생하는 환자를 한 자릿수 이하로 만들자는 운동이다.김동우 기자"
795,"경남도·창원시·두산重 등 협약980억 투자…하루 수소 5t 생산경상남도와 창원시, 두산중공업, 한국산업단지공단 경남지역본부, 창원산업진흥원은 9일 '수소액화 실증 플랜트 구축 사업' 추진을 위한 업무협약을 맺었다. 왼쪽부터 이동찬 한국산업단지공단 경남지역본부장, 정연인 두산중공업 대표, 김경수 경남지사, 허성무 창원시장, 백정한 창원산업진흥원장.  /경상남도 제공‘기계산업의 요람’으로 불리는 창원국가산업단지에 국내 최초의 수소액화 실증단지를 구축하는 사업이 본격화한다.경상남도와 창원시, 두산중공업, 한국산업단지공단 경남지역본부, 창원산업진흥원은 9일 도청 소회의실에서 ‘수소액화 실증 플랜트 구축 사업’ 추진을 위한 업무협약을 맺었다.이 사업은 총 사업비 980억원을 들여 창원시 귀곡동 두산중공업 부지에 수소액화 실증 플랜트를 구축해 하루 5t 정도의 수소 공급 기반을 마련하는 것이 핵심이다. 도와 시, 두산중공업과 창원산업진흥원이 지난해 8월 한국산업단지공단의 ‘산업단지환경개선펀드’ 공모에 사업을 제안해 우선 협약대상자로 선정됐다. 이어 사업 시행을 위한 세부 협상을 마무리해 협약에 이르게 됐다.두산중공업과 창원산업진흥원은 사업 시행을 위한 특수목적법인(SPC)을 공동으로 설립한다. SPC는 설계·조달·시공(EPC) 방식으로 수소액화 실증 플랜트를 건설한 후 도시가스를 이용해 하루 5t의 액화수소를 생산할 계획이다. 두산중공업은 완성된 플랜트의 유지 보수와 관리 업무를 담당하며, 수소액화 분야의 기술 이전 및 부품 국산화를 주도한다.수소액화 설비를 활용하면 트레일러 한 대로 운송할 수 있는 수소 양이 압축수소 가스(350㎏)보다 10배 정도(3370㎏) 증가한다. 도 관계자는 “수소액화는 고난도 기술이 필요해 전 세계적으로 몇몇 국가에서만 운영하고 있다”며 “국내에서는 창원국가산업단지에서 수소액화 실증 사업이 최초로 시행될 예정”이라고 설명했다.경상남도와 창원시는 수소액화 플랜트가 본격적으로 가동되면 운송비 절감에 따라 수소 판매 가격이 인하되고 공급 안정성도 확보할 수 있어 수소차 보급 등 지역 수소경제 활성화에 기여할 것으로 보고 있다.도는 지난해 1월 정부의 ‘수소경제 활성화 로드맵’에 따라 지역 수소산업 육성 기본 계획을 수립해 추진하고 있다. 수소버스 시범도시인 창원시도 수소충전소와 수소차 보급을 확대하는 등 관련 산업 육성에 나서고 있다.김경수 경남지사는 “창원시가 오랫동안 수소산업 밸류체인(가치사슬)을 전 주기별로 구축하는 사업을 해왔는데 오늘 협약으로 생산 분야의 중요한 조각이 맞춰졌다”고 강조했다. 이어 “약 1000억원의 투자가 예정된 만큼 경남이 수소산업, 수소경제를 선도할 수 있는 계기가 될 것”이라고 말했다.허성무 창원시장은 “다양한 수소 수요를 충족하기 위해서는 기존 기체수소보다 공급과 관리가 훨씬 효율적인 액화수소 공급이 가능해야 한다”며 “협약체결 기관과 함께 이 사업을 적극적으로 추진할 것”이라고 말했다.창원=김해연 기자"
796,"노사협력대상 시상식서 협력 강조대상에 파리크라상·서울도시가스 손경식 한국경영자총협회 회장이 13일 서울 백범로 경총회관에서 열린 '제32회 한국노사협력대상'에 참석해 수상자들과 기념촬영을 하고 있다. 왼쪽부터 류종남 한전KPS 노사상생협력처장, 이상욱 한전KPS 노조 사무처장, 박갑용 파리크라상 노조위원장, 황재복 파리크라상 대표, 손 회장, 이동호 한국노총 사무총장, 허인철 서울도시가스 노조위원장, 김진철 서울도시가스 대표. 한국경영자총협회 제공 손경식 한국경영자총협회 회장이 코로나19 팬데믹(세계적 대유행)이 몰고 온 경제위기를 극복하기 위해 노사 간 대승적 협력을 강조했다.   손 회장은 13일 서울 백범로 경총회관에서 열린 제32회 한국노사협력대상 시상식에 참석, ""코로나19 팬데믹으로 생산활동 차질과 수출감소, 내수침체가 본격화되는 등 누구도 예상치 못한 경제위기 상황이 발생했다""며 ""당면한 위기를 극복하기 위해서는 무엇보다 노사가 힘을 합쳐야 한다""고 밝혔다. 이어 손 회장은 ""수상하신 기업들의 모범사례가 다른 기업에 전파되고 정착된다면 당면한 경제위기를 극복하는 데 큰 힘이 될 것""이라고 덧붙였다.   1989년 제정된 한국노사협력대상은 노사 협력으로 위기를 극복하고 성장한 기업을 선정, 시상하는 자리다. 행사도 경영계 대표인 경총과 노동계 대표인 한국노총이 공동개최하고 있다.   당초 올해 행사는 지난 2월 25일 열릴 예정이었지만 코로나19 여파로 4월에 개최됐다. 경총 관계자는 ""코로나19 여파로 일정을 연기했고, 사회적 거리두기 캠페인에 동참하기 위해 수상기업 노사 대표만 초청해 시상식을 했다""고 밝혔다.   올해는 대기업 부문 대상에 파리크라상이, 우수상은 한전KPS가 각각 선정됐다. 파리크라상 노사는 상호 신뢰와 화합을 바탕으로 2008년 노사화합 선언, 2009년 무교섭 임단협 타결을 이루는 등 창립 34년간 노사분규가 발생하지 않았다. 한전KPS는 발전설비를 유지·보수하는 사업 특성상 산업재해 위험이 높은 편이다. 그럼에도 노사가 함께 '안전근로협의체' '노사합동 안전 다짐 대회' 등을 통해 2018년 산업재해율이 0.02%를 기록하는 등 산업안전 우수기업으로 알려져 있다. 한전KPS 노사는 지난해까지 18년 연속 무분규 단체교섭 체결도 이어오고 있다.   중견·중소기업 부문 대상기업인 서울도시가스는 2017년 '노사상생 선언'을 통해 가족친화기업으로 변모하는 등 노사문화를 선도하고 있다.   "
797,"(지디넷코리아=이은정  기자)한국경영자총협회는 13일 서울 마포구 경총회관에서 제32회 한국노사협력대상 시상식을 개최했다. 대기업 부문 우수상에는 한전KPS가 수상했고, 중견·중소기업 부문 대상에는 서울도시가스주식회사가 선정됐다.파리크라상은 2008년 노사화합 선언, 2009년 무교섭 임단협 타결 등을 이어왔고, 창립 이래 노사 분규가 발생하지 않았다. 사회적 책임을 위해서는 장애인을 위한 제과제빵 교육, 장애인 고용 확대 등 다양한 사회공헌 프로그램을 운영하고 있다.한전KPS는 ‘안전근로협의체’, ‘노사합동 안전 다짐 대회’ 등을 통해 산업재해 예방에 만전을 기하고 있으며 2018년 평균 산업재해율이 0.02%로 동종업계 평균 0.88%에 비해 낮은 수치를 기로했다. ‘노사공동 TF'와 같이 노사 공동 협의체를 운영하고 있으며, 한전KPS(주) 노사는 2019년까지 18년 연속 무분규 단체교섭 체결을 맺었다.손경식 한국경영자총협회 회장.(사진=경총)서울도시가스주식회사는 2000년 파업 사태를 겪기도 했지만 이후 노사 화합을 이루며 2017년 노사 상생 선언을 끌어내는 등 안정된 노사관계를 구축한 점을 인정받았다.당초 경총은 시상식을 지난 2월25일 회원사들이 참석한 가운데 열 예정이었지만, 코로나19 확산을 우려해 일정을 연기하고 '사회적 거리두기' 캠페인에 동참하기 위해 수상기업 노사 대표만 초청해 진행했다.손경식 경총 회장은 ""신종 코로나바이러스 감염증(코로나19)이 팬데믹(세계적 대유행)이 되면서 누구도 예상치 못한 경제 위기 상황이 발생했다. 위기 극복을 위해서는 무엇보다 노사가 힘을 합쳐야 한다""고 말했다.한편, 한국노사협력대상은 1989년에 제정돼 올해로 32회를 맞았다. 경총은 노사가 힘을 모아 위기를 극복하고 성장발전한 기업을 매년 선발해 시상하고 격려해왔다.이은정 기자"
